2011-01-25,22,SFIA,EMBR,13
2011-01-25,23,SFIA,EMBR,4
2011-01-26,5,SFIA,EMBR,1
2011-01-26,7,SFIA,EMBR,2
2011-01-26,8,SFIA,EMBR,23
2011-01-26,9,SFIA,EMBR,36
2011-01-26,10,SFIA,EMBR,49
2011-01-26,11,SFIA,EMBR,34
2011-01-26,12,SFIA,EMBR,51
2011-01-26,13,SFIA,EMBR,49
2011-01-26,14,SFIA,EMBR,27
2011-01-26,15,SFIA,EMBR,45
2011-01-26,16,SFIA,EMBR,37
2011-01-26,17,SFIA,EMBR,37
2011-01-26,18,SFIA,EMBR,39
2011-01-26,19,SFIA,EMBR,15
2011-01-26,20,SFIA,EMBR,19
2011-01-26,21,SFIA,EMBR,6
2011-01-26,22,SFIA,EMBR,4
2011-01-26,23,SFIA,EMBR,2
2011-01-27,5,SFIA,EMBR,2
2011-01-27,7,SFIA,EMBR,6
2011-01-27,8,SFIA,EMBR,29
2011-01-27,9,SFIA,EMBR,48
2011-01-27,10,SFIA,EMBR,38
2011-01-27,11,SFIA,EMBR,51
2011-01-27,12,SFIA,EMBR,37
2011-01-27,13,SFIA,EMBR,25
2011-01-27,14,SFIA,EMBR,27
2011-01-27,15,SFIA,EMBR,11
2011-01-27,16,SFIA,EMBR,24
2011-01-27,17,SFIA,EMBR,22
2011-01-27,18,SFIA,EMBR,27
2011-01-27,19,SFIA,EMBR,12
2011-01-27,20,SFIA,EMBR,8
2011-01-27,21,SFIA,EMBR,14
2011-01-27,22,SFIA,EMBR,10
2011-01-27,23,SFIA,EMBR,8
2011-01-28,4,SFIA,EMBR,1
2011-01-28,5,SFIA,EMBR,3
2011-01-28,6,SFIA,EMBR,2
2011-01-28,7,SFIA,EMBR,1
2011-01-28,8,SFIA,EMBR,10
2011-01-28,9,SFIA,EMBR,18
2011-01-28,10,SFIA,EMBR,18
2011-01-28,11,SFIA,EMBR,39
2011-01-28,12,SFIA,EMBR,36
2011-01-28,13,SFIA,EMBR,13
2011-01-28,14,SFIA,EMBR,30
2011-01-28,15,SFIA,EMBR,23
2011-01-28,16,SFIA,EMBR,23
2011-01-28,17,SFIA,EMBR,28
2011-01-28,18,SFIA,EMBR,21
2011-01-28,19,SFIA,EMBR,17
2011-01-28,20,SFIA,EMBR,21
2011-01-28,21,SFIA,EMBR,8
2011-01-28,22,SFIA,EMBR,12
2011-01-28,23,SFIA,EMBR,9
2011-01-29,0,SFIA,EMBR,1
2011-01-29,7,SFIA,EMBR,2
2011-01-29,8,SFIA,EMBR,8
2011-01-29,9,SFIA,EMBR,8
2011-01-29,10,SFIA,EMBR,19
2011-01-29,11,SFIA,EMBR,34
2011-01-29,12,SFIA,EMBR,15
2011-01-29,13,SFIA,EMBR,21
2011-01-29,14,SFIA,EMBR,19
2011-01-29,15,SFIA,EMBR,14
2011-01-29,16,SFIA,EMBR,3
2011-01-29,17,SFIA,EMBR,15
2011-01-29,18,SFIA,EMBR,3
2011-01-29,19,SFIA,EMBR,12
2011-01-29,20,SFIA,EMBR,8
2011-01-29,21,SFIA,EMBR,6
2011-01-29,22,SFIA,EMBR,7
2011-01-30,0,SFIA,EMBR,2
2011-01-30,8,SFIA,EMBR,2
2011-01-30,9,SFIA,EMBR,12
2011-01-30,10,SFIA,EMBR,6
2011-01-30,11,SFIA,EMBR,10
2011-01-30,12,SFIA,EMBR,10
2011-01-30,13,SFIA,EMBR,16
2011-01-30,14,SFIA,EMBR,11
2011-01-30,15,SFIA,EMBR,10
2011-01-30,16,SFIA,EMBR,16
2011-01-30,17,SFIA,EMBR,19
2011-01-30,18,SFIA,EMBR,16
2011-01-30,19,SFIA,EMBR,12
2011-01-30,20,SFIA,EMBR,16
2011-01-30,21,SFIA,EMBR,12
2011-01-30,22,SFIA,EMBR,13
2011-01-30,23,SFIA,EMBR,15
2011-01-31,0,SFIA,EMBR,1
2011-01-31,5,SFIA,EMBR,1
2011-01-31,7,SFIA,EMBR,2
2011-01-31,8,SFIA,EMBR,40
2011-01-31,9,SFIA,EMBR,75
2011-01-31,10,SFIA,EMBR,54
2011-01-31,11,SFIA,EMBR,31
2011-01-31,12,SFIA,EMBR,25
2011-01-31,13,SFIA,EMBR,22
2011-01-31,14,SFIA,EMBR,23
